Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"org.apache.jmeter.protocol.http.util.HC4TrustAllSSLSocketFactory.createSocket",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Class,"org.apache.jmeter.protocol.http.util.HTTPArgument",1,1,1,1,9,0,6,3,2,7,0,,1,5,,,,16,0,17,85,0,0,0,17,,192,23,113,28,64,56,,,,46,76,27,49,,,,,,5,5,5,1,,3,3,,91,0.50,29,29,32,17
Public Constructor,"org.apache.jmeter.protocol.http.util.HTTPArgument.HTTPArgument",,,,,,,,,,,,,,,,,,,,,,,,,,7,6,0,3,1,1,3,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Constructor,"org.apache.jmeter.protocol.http.util.HTTPArgument.HTTPArgument",,,,,,,,,,,,,,,,,,,,,,,,,,6,7,0,4,1,2,3,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.75,1,1,1,1
Public Constructor,"org.apache.jmeter.protocol.http.util.HTTPArgument.HTTPArgument",,,,,,,,,,,,,,,,,,,,,,,,,,7,13,0,4,1,2,9,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,2.25,1,1,1,1
Public Constructor,"org.apache.jmeter.protocol.http.util.HTTPArgument.HTTPArgument",,,,,,,,,,,,,,,,,,,,,,,,,,8,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Constructor,"org.apache.jmeter.protocol.http.util.HTTPArgument.HTTPArgument",,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,5,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Constructor,"org.apache.jmeter.protocol.http.util.HTTPArgument.HTTPArgument",,,,,,,,,,,,,,,,,,,,,,,,,,10,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Constructor,"org.apache.jmeter.protocol.http.util.HTTPArgument.HTTPArgument",,,,,,,,,,,,,,,,,,,,,,,,,,9,31,0,21,1,15,10,10,6,1,10,15,1,14,5,5,5,1,1,,,,,0,,3,0,,0.48,5,5,5,1
Public Constructor,"org.apache.jmeter.protocol.http.util.HTTPArgument.HTTPArgument",,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,2,1,0,3,1,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,1.50,1,1,1,1
Public Static Method,"org.apache.jmeter.protocol.http.util.HTTPArgument.convertArgumentsToHTTP",,,,,,,,,,,,,,,,,,,,,,,,,,4,19,0,14,4,10,5,9,3,0,7,10,4,6,3,3,3,1,1,,,,,0,,2,0,,0.36,3,3,3,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPArgument.getEncodedName",,,,,,,,,,,,,,,,,,,,,,,,,,6,8,1,7,1,4,0,4,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.00,2,2,2,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPArgument.getEncodedValue",,,,,,,,,,,,,,,,,,,,,,,,,,12,14,0,7,1,4,7,4,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,1.00,2,2,2,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPArgument.getEncodedValue",,,,,,,,,,,,,,,,,,,,,,,,,,10,15,0,7,1,4,8,3,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,1.14,2,2,2,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPArgument.isAlwaysEncoded",,,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPArgument.isUseEquals",,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,8,2,5,0,7,2,0,4,6,2,4,2,2,4,1,1,,,,,0,,1,0,,0.00,2,2,4,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPArgument.setAlwaysEncoded",,,,,,,,,,,,,,,,,,,,,,,,,,9,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPArgument.setName",,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,5,1,2,6,3,2,0,1,3,1,2,2,2,3,1,0,,,,,0,,1,0,,1.20,2,2,3,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPArgument.setUseEquals",,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,8,1,5,0,3,2,0,3,5,1,4,2,2,2,1,1,,,,,0,,1,0,,0.00,2,2,2,1
Public Class,"org.apache.jmeter.protocol.http.util.HTTPConstants",0,0,0,0,0,0,0,0,2,0,0,,0,0,,,,0,0,0,0,0,0,0,0,,8,1,2,1,0,5,,,,0,1,1,0,,,,,,0,0,0,0,,1,0,,0,2.50,0,0,0,0
Public Interface,"org.apache.jmeter.protocol.http.util.HTTPConstantsInterface",0,0,0,0,0,0,0,0,0,0,3,,0,0,,,,0,39,0,0,0,0,0,0,,48,2,41,40,39,42,,,,39,40,40,0,,,,,,0,0,0,0,,0,0,,0,1.02,0,0,0,0
Public Class,"org.apache.jmeter.protocol.http.util.HTTPFileArg",1,1,1,1,8,0,3,4,2,2,0,,0,4,,,,16,1,16,70,0,1,0,15,,177,22,71,24,33,85,,,,28,47,23,24,,,,,,2,2,4,1,,2,1,,86,1.20,18,18,24,16
Public Constructor,"org.apache.jmeter.protocol.http.util.HTTPFileArg.HTTPFileArg",,,,,,,,,,,,,,,,,,,,,,,,,,7,12,0,8,1,5,4,2,2,0,4,6,1,5,2,2,4,1,0,,,,,0,,1,0,,0.50,2,2,4,1
Public Constructor,"org.apache.jmeter.protocol.http.util.HTTPFileArg.HTTPFileArg",,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,2,1,0,3,1,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,1.50,1,1,1,1
Public Constructor,"org.apache.jmeter.protocol.http.util.HTTPFileArg.HTTPFileArg",,,,,,,,,,,,,,,,,,,,,,,,,,9,6,0,3,1,1,3,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Constructor,"org.apache.jmeter.protocol.http.util.HTTPFileArg.HTTPFileArg",,,,,,,,,,,,,,,,,,,,,,,,,,14,11,0,8,1,5,3,4,2,0,4,6,1,5,2,2,4,1,0,,,,,0,,1,0,,0.38,2,2,4,1
Public Constructor,"org.apache.jmeter.protocol.http.util.HTTPFileArg.HTTPFileArg",,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,3,1,1,3,5,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPFileArg.getHeader",,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPFileArg.getMimeType",,,,,,,,,,,,,,,,,,,,,,,,,,18,8,0,3,1,1,5,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPFileArg.getParamName",,,,,,,,,,,,,,,,,,,,,,,,,,16,8,0,3,1,1,5,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPFileArg.getPath",,,,,,,,,,,,,,,,,,,,,,,,,,25,8,0,3,1,1,5,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPFileArg.isNotEmpty",,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,5,1,3,5,5,1,0,1,2,1,1,1,1,3,1,0,,,,,0,,0,0,,1.00,1,1,3,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPFileArg.setHeader",,,,,,,,,,,,,,,,,,,,,,,,,,3,12,0,3,1,1,9,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,3.00,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPFileArg.setMimeType",,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,3,1,1,6,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPFileArg.setParamName",,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,3,1,1,6,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPFileArg.setPath",,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,3,1,1,6,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Private Method,"org.apache.jmeter.protocol.http.util.HTTPFileArg.setProperty",,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,2,3,0,3,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPFileArg.toString",,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,5,1,3,8,4,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.60,1,1,1,1
Public Class,"org.apache.jmeter.protocol.http.util.HTTPFileArgs",1,1,1,1,10,0,5,5,2,5,0,,0,2,,,,17,0,17,75,0,0,0,17,,207,18,95,34,47,96,,,,39,67,33,34,,,,,,3,3,3,1,,3,2,,88,1.01,27,27,27,17
Public Constructor,"org.apache.jmeter.protocol.http.util.HTTPFileArgs.HTTPFileArgs",,,,,,,,,,,,,,,,,,,,,,,,,,9,6,0,3,1,1,3,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPFileArgs.addEmptyHTTPFileArg",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,3,1,1,4,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPFileArgs.addHTTPFileArg",,,,,,,,,,,,,,,,,,,,,,,,,,8,13,0,7,2,4,6,6,2,0,3,5,2,3,2,2,2,1,0,,,,,0,,1,0,,0.86,2,2,2,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPFileArgs.addHTTPFileArg",,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,3,1,1,6,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPFileArgs.addHTTPFileArg",,,,,,,,,,,,,,,,,,,,,,,,,,4,11,0,3,1,1,8,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.67,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPFileArgs.asArray",,,,,,,,,,,,,,,,,,,,,,,,,,3,14,0,9,4,6,5,5,2,0,7,9,5,4,2,2,2,1,0,,,,,0,,1,0,,0.56,2,2,2,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPFileArgs.clear",,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,4,1,2,3,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.75,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPFileArgs.getHTTPFileArg",,,,,,,,,,,,,,,,,,,,,,,,,,1,15,0,7,2,4,8,5,2,0,3,5,2,3,2,2,2,1,0,,,,,0,,1,0,,1.14,2,2,2,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPFileArgs.getHTTPFileArgCount",,,,,,,,,,,,,,,,,,,,,,,,,,10,8,0,3,1,1,5,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPFileArgs.getHTTPFileArgsCollection",,,,,,,,,,,,,,,,,,,,,,,,,,11,8,0,3,1,1,5,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPFileArgs.iterator",,,,,,,,,,,,,,,,,,,,,,,,,,5,8,0,3,1,1,5,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPFileArgs.removeAllHTTPFileArgs",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPFileArgs.removeHTTPFileArg",,,,,,,,,,,,,,,,,,,,,,,,,,2,15,0,9,3,5,6,8,3,0,3,6,3,3,3,3,3,1,0,,,,,0,,2,0,,0.67,3,3,3,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPFileArgs.removeHTTPFileArg",,,,,,,,,,,,,,,,,,,,,,,,,,2,15,0,9,3,5,6,7,3,0,3,6,3,3,3,3,3,1,0,,,,,0,,2,0,,0.67,3,3,3,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPFileArgs.removeHTTPFileArg",,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,5,1,2,6,3,2,0,1,3,1,2,2,2,2,1,0,,,,,0,,1,0,,1.20,2,2,2,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPFileArgs.setHTTPFileArgs",,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,3,1,1,5,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPFileArgs.toString",,,,,,,,,,,,,,,,,,,,,,,,,,1,17,0,12,4,8,6,9,3,0,6,9,4,5,3,3,3,1,0,,,,,0,,2,0,,0.50,3,3,3,1
Public Class,"org.apache.jmeter.protocol.http.util.HTTPResultConverter",2,2,2,1,11,0,9,1,1,3,0,,1,0,,,,6,0,7,23,0,2,0,5,,94,8,71,19,44,17,,,,32,50,14,36,,,,,,6,6,6,1,,3,2,,0,0.24,17,17,18,7
Public Constructor,"org.apache.jmeter.protocol.http.util.HTTPResultConverter.HTTPResultConverter",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPResultConverter.canConvert",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,2,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.67,1,1,1,1
Public Static Method,"org.apache.jmeter.protocol.http.util.HTTPResultConverter.getVersion",,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPResultConverter.marshal",,,,,,,,,,,,,,,,,,,,,,,,,,3,12,0,11,3,9,1,8,1,0,9,10,3,7,1,1,1,1,0,,,,,0,,0,0,,0.09,1,1,1,1
Private Method,"org.apache.jmeter.protocol.http.util.HTTPResultConverter.retrieveHTTPItem",,,,,,,,,,,,,,,,,,,,,,,,,,8,17,0,17,3,12,0,7,6,1,6,12,2,10,6,6,6,1,4,,,,,0,,2,0,,0.00,6,6,6,1
Private Method,"org.apache.jmeter.protocol.http.util.HTTPResultConverter.saveSamplerData",,,,,,,,,,,,,,,,,,,,,,,,,,9,12,0,12,2,7,0,9,4,1,5,8,1,7,3,3,3,1,0,,,,,0,,1,0,,0.00,3,3,3,1
Public Method,"org.apache.jmeter.protocol.http.util.HTTPResultConverter.unmarshal",,,,,,,,,,,,,,,,,,,,,,,,,,3,21,1,18,4,13,2,14,6,1,9,13,4,9,4,4,5,1,0,,,,,0,,2,0,,0.11,4,4,5,1
Public Class,"org.apache.jmeter.protocol.http.util.LoopbackHTTPSocket",1,1,1,1,3,0,3,0,1,3,0,,0,0,,,,6,1,6,6,0,1,0,5,,62,10,47,19,16,7,,,,18,31,15,16,,,,,,1,1,1,1,,2,0,,50,0.15,6,6,6,6
Static Class,"org.apache.jmeter.protocol.http.util.LoopbackHTTPSocket.LoopBackInputStream",1,1,1,1,4,0,4,0,1,1,0,,0,0,,,,3,1,3,3,0,0,0,3,,20,1,19,7,8,2,,,,9,13,5,8,,,,,,1,1,1,1,,2,0,,0,0.11,3,3,3,3
Public Constructor,"org.apache.jmeter.protocol.http.util.LoopbackHTTPSocket.LoopBackInputStream.LoopBackInputStream",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.LoopbackHTTPSocket.LoopBackInputStream.read",,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,1,3,2,3,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,0.40,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.LoopbackHTTPSocket.LoopBackInputStream.read",,,,,,,,,,,,,,,,,,,,,,,,,,6,5,0,5,1,3,0,3,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Private Constructor,"org.apache.jmeter.protocol.http.util.LoopbackHTTPSocket.LoopbackHTTPSocket",,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,4,1,2,1,4,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Public Constructor,"org.apache.jmeter.protocol.http.util.LoopbackHTTPSocket.LoopbackHTTPSocket",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Constructor,"org.apache.jmeter.protocol.http.util.LoopbackHTTPSocket.LoopbackHTTPSocket",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Constructor,"org.apache.jmeter.protocol.http.util.LoopbackHTTPSocket.LoopbackHTTPSocket",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Static Class,"org.apache.jmeter.protocol.http.util.LoopbackHTTPSocket.LoopbackOutputStream",1,1,1,1,3,0,3,0,1,0,0,,0,0,,,,1,0,1,1,1,0,0,0,,5,0,5,2,1,0,,,,1,3,2,1,,,,,,1,1,1,1,,2,0,,0,0.00,1,1,1,1
Method,"org.apache.jmeter.protocol.http.util.LoopbackHTTPSocket.LoopbackOutputStream.getBuffer",,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.LoopbackHTTPSocket.getInputStream",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.LoopbackHTTPSocket.getOutputStream",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Class,"org.apache.jmeter.protocol.http.util.SlowHC4SSLSocketFactory",1,1,1,1,9,0,3,6,1,3,0,,0,0,,,,1,0,1,6,0,0,0,1,,15,1,5,2,1,9,,,,1,3,2,1,,,,,,1,1,1,1,,3,0,,0,1.80,1,1,1,1
Public Constructor,"org.apache.jmeter.protocol.http.util.SlowHC4SSLSocketFactory.SlowHC4SSLSocketFactory",,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,3,1,1,6,4,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Class,"org.apache.jmeter.protocol.http.util.SlowHC4SocketFactory",1,1,1,1,4,0,3,1,1,1,0,,0,0,,,,3,1,3,3,0,0,0,3,,29,6,15,7,4,9,,,,5,9,5,4,,,,,,1,1,1,1,,2,0,,0,0.60,3,3,3,3
Public Constructor,"org.apache.jmeter.protocol.http.util.SlowHC4SocketFactory.SlowHC4SocketFactory",,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,4,1,2,4,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.SlowHC4SocketFactory.createSocket",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.SlowHC4SocketFactory.createSocket",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Class,"org.apache.jmeter.protocol.http.util.SlowHttpClientSocketFactory",1,1,1,1,6,0,5,1,2,1,0,,0,0,,,,4,1,4,4,0,0,0,4,,40,5,28,14,9,8,,,,8,14,7,7,,,,,,2,2,2,1,,1,1,,0,0.29,5,5,5,4
Public Constructor,"org.apache.jmeter.protocol.http.util.SlowHttpClientSocketFactory.SlowHttpClientSocketFactory",,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,4,1,2,4,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.SlowHttpClientSocketFactory.createSocket",,,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,4,2,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.SlowHttpClientSocketFactory.createSocket",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,2,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.SlowHttpClientSocketFactory.createSocket",,,,,,,,,,,,,,,,,,,,,,,,,,6,10,0,10,4,5,0,4,2,0,3,5,2,3,2,2,2,1,1,,,,,0,,1,0,,0.00,2,2,2,1
Public Class,"org.apache.jmeter.protocol.http.util.TestHTTPArgument",1,1,1,1,16,0,14,1,1,6,0,,0,0,,,,4,0,4,4,0,0,0,4,,71,6,61,11,50,5,,,,51,56,11,45,,,,,,1,1,1,1,,2,0,,0,0.08,4,4,4,4
Public Constructor,"org.apache.jmeter.protocol.http.util.TestHTTPArgument.TestHTTPArgument",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.TestHTTPArgument.testCloning",,,,,,,,,,,,,,,,,,,,,,,,,,0,12,0,12,3,10,0,7,1,0,10,11,3,8,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.TestHTTPArgument.testConversion",,,,,,,,,,,,,,,,,,,,,,,,,,0,13,0,13,4,11,0,9,1,0,11,12,4,8,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.TestHTTPArgument.testEncoding",,,,,,,,,,,,,,,,,,,,,,,,,,0,38,3,31,2,28,5,8,1,0,29,30,2,28,1,1,1,1,0,,,,,0,,0,0,,0.16,1,1,1,1
Public Class,"org.apache.jmeter.protocol.http.util.TestHTTPFileArg",1,1,1,1,9,0,9,0,1,1,0,,0,0,,,,4,0,4,4,0,0,0,4,,44,3,41,9,31,0,,,,31,36,9,27,,,,,,1,1,1,1,,2,0,,0,0.00,4,4,4,4
Public Constructor,"org.apache.jmeter.protocol.http.util.TestHTTPFileArg.TestHTTPFileArg",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.TestHTTPFileArg.testConstructors",,,,,,,,,,,,,,,,,,,,,,,,,,0,18,0,18,3,16,0,8,1,0,16,17,3,14,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.TestHTTPFileArg.testGettersSetters",,,,,,,,,,,,,,,,,,,,,,,,,,0,14,0,14,2,12,0,10,1,0,12,13,2,11,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.TestHTTPFileArg.testToString",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,2,0,3,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Class,"org.apache.jmeter.protocol.http.util.TestHTTPFileArgs",1,1,1,1,14,0,14,0,1,4,0,,0,0,,,,6,0,6,6,0,0,0,6,,95,5,90,17,76,0,,,,73,80,17,63,,,,,,1,1,1,1,,2,0,,0,0.00,6,6,6,6
Public Constructor,"org.apache.jmeter.protocol.http.util.TestHTTPFileArgs.TestHTTPFileArgs",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.TestHTTPFileArgs.testAdding",,,,,,,,,,,,,,,,,,,,,,,,,,0,19,0,19,4,17,0,11,1,0,17,18,4,14,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.protocol.http.util.TestHTTPFileArgs.testConstructors",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,2,0,3,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
