Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addSize",,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,4.00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addType",,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,1,1,0,5,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,5.00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.appendSelector",,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,1,1,0,5,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,5.00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.getSelectors",,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,1,1,0,5,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,5.00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.hasSelectors",,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,1,1,0,5,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,5.00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.selectorCount",,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,1,1,0,5,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,5.00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.selectorElements",,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,1,1,0,5,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,5.00,0,0,0,0
Public Interface,"org.apache.tools.ant.types.selectors.SelectorScanner",0,0,0,0,0,0,0,0,0,1,1,,0,0,,,,3,0,3,3,3,0,0,0,,24,4,5,4,0,15,,,,3,4,4,0,,,,,,0,0,0,0,,0,0,,0,3.00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorScanner.getDeselectedDirectories",,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,1,1,0,5,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,5.00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorScanner.getDeselectedFiles",,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,1,1,0,5,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,5.00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorScanner.setSelectors",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,1,1,0,5,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,5.00,0,0,0,0
Public Class,"org.apache.tools.ant.types.selectors.SelectorUtils",4,4,5,3,29,1,17,11,1,4,0,,20,3,,,,1,0,21,21,3,3,0,15,,667,46,365,81,239,264,,,,181,278,88,190,,,,,,28,28,31,28,,1,5,,92,0.72,98,98,109,81
Private Constructor,"org.apache.tools.ant.types.selectors.SelectorUtils.SelectorUtils",,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,2,1,0,3,1,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,1.50,1,1,1,1
Private Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.allStars",,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,8,1,4,0,1,3,0,4,7,2,5,3,3,3,3,3,,,,,3,,2,3,,0.00,3,3,3,3
Private Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.different",,,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,6,2,3,0,2,1,0,1,2,1,1,2,2,2,1,0,,,,,0,,0,0,,0.00,2,2,2,1
Public Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.getInstance",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.hasWildcards",,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,3,1,1,5,2,1,0,1,2,1,1,1,1,2,1,0,,,,,0,,0,0,,1.67,1,1,2,1
Public Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.isOutOfDate",,,,,,,,,,,,,,,,,,,,,,,,,,9,22,0,8,3,6,14,3,1,0,3,4,3,1,1,1,4,1,0,,,,,0,,0,0,,1.75,1,1,4,1
Public Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.isOutOfDate",,,,,,,,,,,,,,,,,,,,,,,,,,4,26,0,12,1,7,14,3,4,1,4,8,1,7,4,4,4,4,3,,,,,3,,1,3,,1.17,4,4,4,4
Public Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.isOutOfDate",,,,,,,,,,,,,,,,,,,,,,,,,,3,18,0,4,2,1,14,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,3.50,1,1,1,1
Public Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.match",,,,,,,,,,,,,,,,,,,,,,,,,,3,17,0,3,1,1,14,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,4.67,1,1,1,1
Public Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.match",,,,,,,,,,,,,,,,,,,,,,,,,,9,143,10,102,14,71,37,4,4719,4,53,81,18,63,28,28,31,28,37,,,,,37,,5,37,,0.36,28,28,31,28
Public Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.matchPath",,,,,,,,,,,,,,,,,,,,,,,,,,5,23,0,5,3,2,18,3,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,3.60,1,1,1,1
Public Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.matchPath",,,,,,,,,,,,,,,,,,,,,,,,,,4,20,0,4,2,2,16,3,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,4.00,1,1,1,1
Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.matchPath",,,,,,,,,,,,,,,,,,,,,,,,,,8,108,8,88,14,62,12,3,938,3,49,73,19,54,24,24,27,24,35,,,,,35,,4,35,,0.14,24,24,27,24
Public Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.matchPatternStart",,,,,,,,,,,,,,,,,,,,,,,,,,3,19,0,3,1,1,16,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,5.33,1,1,1,1
Public Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.matchPatternStart",,,,,,,,,,,,,,,,,,,,,,,,,,6,33,1,10,4,6,22,4,2,0,4,6,3,3,2,2,2,1,1,,,,,0,,1,0,,2.20,2,2,2,1
Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.matchPatternStart",,,,,,,,,,,,,,,,,,,,,,,,,,7,53,2,25,7,18,26,3,11,1,12,18,6,12,6,6,7,6,8,,,,,8,,2,8,,1.04,6,6,7,6
Public Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.removeWhitespace",,,,,,,,,,,,,,,,,,,,,,,,,,2,18,0,10,3,6,8,5,3,0,4,7,3,4,3,3,3,1,0,,,,,0,,2,0,,0.80,3,3,3,1
Public Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.rtrimWildcardTokens",,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,3,1,1,5,4,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.tokenizePath",,,,,,,,,,,,,,,,,,,,,,,,,,4,11,0,3,1,1,8,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.67,1,1,1,1
Public Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.tokenizePath",,,,,,,,,,,,,,,,,,,,,,,,,,6,22,0,13,4,9,9,7,4,1,7,10,4,6,3,3,3,1,0,,,,,0,,1,0,,0.69,3,3,3,1
Static Method,"org.apache.tools.ant.types.selectors.SelectorUtils.tokenizePathAsArray",,,,,,,,,,,,,,,,,,,,,,,,,,9,49,1,45,10,33,5,6,256,2,26,37,12,25,12,12,12,1,1,,,,,0,,3,0,,0.11,12,12,12,1
Public Class,"org.apache.tools.ant.types.selectors.SignedSelector",1,1,1,1,12,0,5,7,2,1,0,,0,0,,,,2,1,2,34,0,0,0,2,,35,2,14,4,7,20,,,,6,10,4,6,,,,,,2,2,2,1,,3,1,,0,1.43,3,3,3,2
Public Method,"org.apache.tools.ant.types.selectors.SignedSelector.isSelected",,,,,,,,,,,,,,,,,,,,,,,,,,2,17,0,8,1,5,10,6,2,0,4,6,1,5,2,2,2,1,1,,,,,0,,1,0,,1.25,2,2,2,1
Public Method,"org.apache.tools.ant.types.selectors.SignedSelector.setName",,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Class,"org.apache.tools.ant.types.selectors.SignedSelectorTest",1,1,1,1,3,0,3,0,1,0,0,,0,0,,,,5,0,5,41,0,0,0,5,,23,2,17,6,5,4,,,,5,11,6,5,,,,,,1,1,1,1,,3,0,,0,0.24,5,5,5,5
Public Constructor,"org.apache.tools.ant.types.selectors.SignedSelectorTest.SignedSelectorTest",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.SignedSelectorTest.setUp",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.SignedSelectorTest.testName",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.SignedSelectorTest.testNotSelected",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.SignedSelectorTest.testSelectSigned",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Class,"org.apache.tools.ant.types.selectors.SizeSelector",3,3,4,1,20,0,10,9,1,5,0,,0,19,,,,8,4,8,50,0,0,0,8,,252,17,125,41,92,111,,,,63,95,42,53,,,,,,10,10,12,1,,5,4,,82,0.89,29,29,32,8
Public Static Class,"org.apache.tools.ant.types.selectors.SizeSelector.ByteUnits",1,1,1,1,14,0,11,4,1,0,0,,0,0,,,,1,0,1,10,0,0,0,1,,34,0,13,2,9,22,,,,1,3,2,1,,,,,,1,1,1,1,,2,0,,0,1.69,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.SizeSelector.ByteUnits.getValues",,,,,,,,,,,,,,,,,,,,,,,,,,0,14,0,11,1,9,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.36,1,1,1,1
Public Static Class,"org.apache.tools.ant.types.selectors.SizeSelector.SizeComparisons",0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,0,0,0,13,0,0,0,0,,5,0,2,1,0,3,,,,0,1,1,0,,,,,,0,0,0,0,,3,0,,0,1.50,0,0,0,0
Public Constructor,"org.apache.tools.ant.types.selectors.SizeSelector.SizeSelector",,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,2,1,0,4,1,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.SizeSelector.isSelected",,,,,,,,,,,,,,,,,,,,,,,,,,4,21,2,8,2,5,11,6,2,0,4,6,2,4,3,3,3,1,1,,,,,0,,1,0,,1.38,3,3,3,1
Public Method,"org.apache.tools.ant.types.selectors.SizeSelector.setParameters",,,,,,,,,,,,,,,,,,,,,,,,,,8,32,0,26,4,20,6,10,7,1,13,20,5,15,7,7,7,1,4,,,,,0,,4,0,,0.23,7,7,7,1
Public Method,"org.apache.tools.ant.types.selectors.SizeSelector.setUnits",,,,,,,,,,,,,,,,,,,,,,,,,,21,50,0,24,2,20,26,3,18,1,11,21,2,19,10,10,12,1,7,,,,,0,,1,0,,1.08,10,10,12,1
Public Method,"org.apache.tools.ant.types.selectors.SizeSelector.setValue",,,,,,,,,,,,,,,,,,,,,,,,,,5,13,0,6,1,3,7,2,2,0,2,4,1,3,2,2,3,1,0,,,,,0,,1,0,,1.17,2,2,3,1
Public Method,"org.apache.tools.ant.types.selectors.SizeSelector.setWhen",,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.33,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.SizeSelector.toString",,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,7,2,5,6,4,1,0,5,6,2,4,1,1,1,1,0,,,,,0,,0,0,,0.86,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.SizeSelector.verifySettings",,,,,,,,,,,,,,,,,,,,,,,,,,3,19,0,9,1,6,10,1,4,1,3,7,1,6,4,4,4,1,2,,,,,0,,1,0,,1.11,4,4,4,1
Public Class,"org.apache.tools.ant.types.selectors.SizeSelectorTest",1,1,1,1,22,1,19,1,1,7,0,,0,0,,,,9,0,9,25,0,1,0,8,,216,25,177,31,145,14,,,,123,142,31,111,,,,,,6,6,6,1,,3,1,,0,0.08,15,15,15,9
Public Constructor,"org.apache.tools.ant.types.selectors.SizeSelectorTest.SizeSelectorTest",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.SizeSelectorTest.getInstance",,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,3,1,1,4,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Private Method,"org.apache.tools.ant.types.selectors.SizeSelectorTest.testCaseInsensitiveParameterParsing",,,,,,,,,,,,,,,,,,,,,,,,,,6,13,0,13,3,10,0,7,2,0,7,9,3,6,2,2,2,1,1,,,,,0,,1,0,,0.00,2,2,2,1
Public Method,"org.apache.tools.ant.types.selectors.SizeSelectorTest.testParameterParsingLowerCase",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.SizeSelectorTest.testParameterParsingLowerCaseTurkish",,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,9,2,6,0,3,1,0,4,6,2,4,1,1,1,1,0,,,,,0,,1,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.SizeSelectorTest.testParameterParsingUpperCase",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.SizeSelectorTest.testParameterParsingUpperCaseTurkish",,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,9,2,6,0,3,1,0,4,6,2,4,1,1,1,1,0,,,,,0,,1,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.SizeSelectorTest.testSelectionBehaviour",,,,,,,,,,,,,,,,,,,,,,,,,,0,83,11,69,13,63,3,12,1,0,63,65,13,52,1,1,1,1,0,,,,,0,,1,0,,0.04,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.SizeSelectorTest.testValidate",,,,,,,,,,,,,,,,,,,,,,,,,,8,71,5,63,6,56,3,9,32,2,41,47,6,41,6,6,6,1,5,,,,,0,,1,0,,0.05,6,6,6,1
Public Class,"org.apache.tools.ant.types.selectors.TokenizedPath",2,2,3,1,12,0,8,4,1,5,0,,1,5,,,,11,2,12,12,2,1,0,9,,193,16,117,32,72,62,,,,52,79,32,47,,,,,,11,11,14,4,,1,4,,78,0.53,29,29,37,21
Public Constructor,"org.apache.tools.ant.types.selectors.TokenizedPath.TokenizedPath",,,,,,,,,,,,,,,,,,,,,,,,,,10,8,0,3,1,1,5,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Constructor,"org.apache.tools.ant.types.selectors.TokenizedPath.TokenizedPath",,,,,,,,,,,,,,,,,,,,,,,,,,7,19,0,13,1,10,6,6,2,0,5,7,1,6,2,2,3,1,1,,,,,0,,1,0,,0.46,2,2,3,1
Constructor,"org.apache.tools.ant.types.selectors.TokenizedPath.TokenizedPath",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.TokenizedPath.depth",,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.TokenizedPath.equals",,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,4,1,2,3,2,1,0,1,2,1,1,1,1,2,1,0,,,,,0,,0,0,,0.75,1,1,2,1
Public Method,"org.apache.tools.ant.types.selectors.TokenizedPath.findFile",,,,,,,,,,,,,,,,,,,,,,,,,,6,28,0,18,5,13,10,9,4,1,9,13,5,8,4,4,4,4,4,,,,,4,,3,4,,0.56,4,4,4,4
Private Static Method,"org.apache.tools.ant.types.selectors.TokenizedPath.findFile",,,,,,,,,,,,,,,,,,,,,,,,,,7,38,0,29,5,19,9,6,18,1,15,23,7,16,11,11,14,4,6,,,,,6,,4,6,,0.31,11,11,14,4
Method,"org.apache.tools.ant.types.selectors.TokenizedPath.getTokens",,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.TokenizedPath.hashCode",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.TokenizedPath.isSymlink",,,,,,,,,,,,,,,,,,,,,,,,,,5,26,0,20,3,15,6,4,4,1,7,11,3,8,4,4,7,4,5,,,,,5,,3,5,,0.30,4,4,7,4
Public Method,"org.apache.tools.ant.types.selectors.TokenizedPath.toPattern",,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,3,1,1,4,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.TokenizedPath.toString",,,,,,,,,,,,,,,,,,,,,,,,,,8,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Class,"org.apache.tools.ant.types.selectors.TokenizedPattern",1,1,1,1,9,0,6,3,1,2,0,,0,1,,,,13,2,13,13,1,0,0,12,,155,16,84,25,45,55,,,,36,57,24,33,,,,,,5,5,6,3,,1,2,,61,0.65,21,21,24,19
Constructor,"org.apache.tools.ant.types.selectors.TokenizedPattern.TokenizedPattern",,,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,4,1,2,0,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Constructor,"org.apache.tools.ant.types.selectors.TokenizedPattern.TokenizedPattern",,,,,,,,,,,,,,,,,,,,,,,,,,7,8,0,3,1,1,5,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.67,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.TokenizedPattern.containsPattern",,,,,,,,,,,,,,,,,,,,,,,,,,5,11,0,8,1,4,3,2,3,0,4,7,2,5,3,3,3,3,3,,,,,3,,2,3,,0.38,3,3,3,3
Public Method,"org.apache.tools.ant.types.selectors.TokenizedPattern.depth",,,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.TokenizedPattern.endsWith",,,,,,,,,,,,,,,,,,,,,,,,,,5,7,0,4,1,2,3,2,1,0,1,2,1,1,1,1,2,1,0,,,,,0,,0,0,,0.75,1,1,2,1
Public Method,"org.apache.tools.ant.types.selectors.TokenizedPattern.equals",,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,4,1,2,3,2,1,0,1,2,1,1,1,1,2,1,0,,,,,0,,0,0,,0.75,1,1,2,1
Public Method,"org.apache.tools.ant.types.selectors.TokenizedPattern.getPattern",,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.TokenizedPattern.hashCode",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.TokenizedPattern.matchPath",,,,,,,,,,,,,,,,,,,,,,,,,,7,15,0,4,1,2,11,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.75,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.TokenizedPattern.matchStartOf",,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,5,2,2,4,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.80,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.TokenizedPattern.rtrimWildcardTokens",,,,,,,,,,,,,,,,,,,,,,,,,,7,25,0,20,4,14,5,7,10,1,11,15,4,11,5,5,6,3,3,,,,,3,,2,2,,0.25,5,5,6,3
Public Method,"org.apache.tools.ant.types.selectors.TokenizedPattern.toString",,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.TokenizedPattern.withoutLastToken",,,,,,,,,,,,,,,,,,,,,,,,,,7,17,0,14,4,11,3,5,3,0,7,10,4,6,3,3,3,3,4,,,,,2,,1,2,,0.21,3,3,3,3
Public Class,"org.apache.tools.ant.types.selectors.TokenizedPatternTest",1,1,1,1,6,0,6,0,1,3,0,,0,1,,,,4,0,4,4,0,0,0,4,,34,5,29,10,18,0,,,,12,17,9,8,,,,,,1,1,1,1,,2,0,,0,0.00,4,4,4,4
Public Method,"org.apache.tools.ant.types.selectors.TokenizedPatternTest.testEndsWith",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.TokenizedPatternTest.testMatchPath",,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,3,5,0,6,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.TokenizedPatternTest.testTokenization",,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,2,5,0,6,1,0,5,6,2,4,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.TokenizedPatternTest.testWithoutLastToken",,,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,6,1,4,0,4,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Class,"org.apache.tools.ant.types.selectors.TypeSelector",1,1,1,1,12,0,6,5,1,3,0,,0,1,,,,6,1,6,48,0,0,0,6,,110,14,50,16,27,46,,,,22,36,17,19,,,,,,4,4,4,1,,5,3,,58,0.92,11,11,11,6
Public Static Class,"org.apache.tools.ant.types.selectors.TypeSelector.FileType",1,1,1,1,6,0,3,3,1,0,0,,0,2,,,,1,0,1,10,0,0,0,1,,16,1,7,4,3,8,,,,3,5,4,1,,,,,,1,1,1,1,,2,0,,0,1.14,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.TypeSelector.FileType.getValues",,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Constructor,"org.apache.tools.ant.types.selectors.TypeSelector.TypeSelector",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,2,1,0,4,1,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.TypeSelector.isSelected",,,,,,,,,,,,,,,,,,,,,,,,,,5,20,2,8,1,5,10,4,2,0,3,5,1,4,2,2,2,1,1,,,,,0,,1,0,,1.25,2,2,2,1
Public Method,"org.apache.tools.ant.types.selectors.TypeSelector.setParameters",,,,,,,,,,,,,,,,,,,,,,,,,,3,21,0,15,3,10,6,7,4,1,8,12,4,8,4,4,4,1,1,,,,,0,,3,0,,0.40,4,4,4,1
Public Method,"org.apache.tools.ant.types.selectors.TypeSelector.setType",,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,3,1,1,4,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.TypeSelector.toString",,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,6,2,4,3,3,1,0,4,5,2,3,1,1,1,1,0,,,,,0,,0,0,,0.50,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.TypeSelector.verifySettings",,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,5,1,2,5,1,2,0,1,3,1,2,2,2,2,1,0,,,,,0,,1,0,,1.00,2,2,2,1
