system_id,package,class,fullClassName,Kind,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,FEStatus
freecol,net.sf.freecol.client.gui.i18n,,net.sf.freecol.client.gui.i18n.Relation,20,2,2,2,1,12,0,9,3,1,0,0,0,0,8,5,8,8,0,1,0,7,136,10,81,16,51,45,35,56,15,41,7,7,7,1,1,2,50,0.56,21,21,23,8,3
freecol,net.sf.freecol.common.util,,net.sf.freecol.common.util.Utils,20,2,2,2,1,19,0,10,8,1,0,0,13,2,0,0,13,13,0,0,0,13,292,20,145,42,96,127,83,120,52,68,4,4,5,3,1,2,88,0.88,31,31,33,15,3
freecol,net.sf.freecol.common.model,,net.sf.freecol.common.model.CombatModel.CombatOdds,20,1,1,1,1,3,0,3,0,1,0,0,0,1,1,1,1,1,0,0,0,1,12,2,7,4,2,3,3,5,4,1,1,1,1,1,1,0,50,0.43,1,1,1,1,3
freecol,net.sf.freecol.client.gui.plaf,,net.sf.freecol.client.gui.plaf.LAFUtilities,20,3,3,3,1,22,0,10,12,1,0,0,1,1,0,0,1,1,0,0,0,1,48,2,13,4,7,33,4,8,4,4,3,3,3,1,1,1,0,2.54,3,3,3,1,3
freecol,net.sf.freecol.client.control,,net.sf.freecol.client.control.InGameInputHandler.UnitAttackAnimationCanvasSwingTask,1,1,1,2,1,15,0,9,5,1,4,0,0,0,2,6,2,15,0,0,1,1,47,6,27,11,12,14,15,19,9,10,2,2,4,1,3,1,0,0.52,3,3,5,2,3
freecol,net.sf.freecol.common.util,,net.sf.freecol.common.util.Xml.Exception,26,1,1,1,1,4,1,3,0,1,0,0,0,0,1,0,1,1,1,0,0,0,16,2,5,2,1,9,1,3,2,1,1,1,1,1,2,0,0,1.8,1,1,1,1,3
freecol,net.sf.freecol.common.model.pathfinding,,net.sf.freecol.common.model.pathfinding.CostDecider,24,0,0,0,0,0,0,0,0,0,2,3,0,1,3,0,3,3,0,0,0,3,58,4,7,6,1,47,4,5,5,0,0,0,0,0,0,0,0,6.71,0,0,0,0,3
freecol,net.sf.freecol.client.gui.panel,,net.sf.freecol.client.gui.panel.FindSettlementDialog.SettlementRenderer,7,2,2,2,1,11,0,11,0,1,6,0,0,0,1,0,1,3,0,0,0,1,15,1,14,6,9,0,4,6,4,2,2,2,2,1,2,0,0,0,2,2,2,1,2
freecol,net.sf.freecol.common.model,,net.sf.freecol.common.model.GameOptions,20,0,0,0,0,0,0,0,0,1,0,0,0,31,0,0,0,0,0,0,0,0,152,26,39,38,31,87,31,32,32,0,0,0,0,0,1,0,0,2.23,0,0,0,0,3
freecol,net.sf.freecol.common.model,,net.sf.freecol.common.model.TradeRoute.Stop,20,1,1,1,1,7,0,3,3,1,6,0,0,0,10,3,10,10,0,0,0,10,93,13,41,14,18,39,15,26,14,12,2,2,4,1,1,0,66,0.95,11,11,14,10,3
freecol,net.sf.freecol.client.gui.panel,,net.sf.freecol.client.gui.panel.InfoPanel.EndTurnPanel,20,3,3,3,1,22,2,20,0,1,6,0,0,0,1,0,1,1,0,0,0,1,28,3,22,5,16,3,11,15,5,10,3,3,3,1,2,2,0,0.14,3,3,3,1,3
freecol,net.sf.freecol.server.ai,,net.sf.freecol.server.ai.ProductionCache.Entry,20,1,1,1,1,10,0,6,4,1,11,0,0,0,10,8,10,10,0,0,0,10,137,10,71,21,39,56,30,49,22,27,6,6,6,5,1,4,76,0.79,17,17,17,16,3
freecol,net.sf.freecol.client.gui.panel,,net.sf.freecol.client.gui.panel.ColopediaTreeCellRenderer,20,2,2,2,1,13,1,8,4,1,2,0,0,0,2,0,2,2,0,0,0,2,52,4,19,6,11,29,8,13,5,8,3,3,3,1,2,1,0,1.53,4,4,4,2,1
freecol,net.sf.freecol.client.gui.panel,,net.sf.freecol.client.gui.panel.PlayersTable.HeaderRenderer,7,1,1,1,1,6,0,6,0,2,0,0,0,1,3,2,3,3,0,0,0,3,28,4,24,13,9,0,9,14,8,6,2,2,2,1,1,1,55,0,4,4,4,3,3
freecol,net.sf.freecol.client.gui.panel,,net.sf.freecol.client.gui.panel.TradeRouteInputDialog.GoodsPanel,20,3,3,3,1,12,0,12,0,1,6,0,0,0,1,0,1,1,0,0,0,1,19,2,14,3,8,3,6,11,4,7,3,3,3,1,2,2,0,0.21,3,3,3,1,3
freecol,net.sf.freecol.client.gui.panel,,net.sf.freecol.client.gui.panel.FreeColImageBorder,20,3,3,3,1,20,0,13,7,1,1,0,0,1,8,8,8,8,0,3,0,5,217,14,123,43,81,80,66,89,40,49,9,9,9,1,2,1,66,0.65,24,24,24,8,3
freecol,net.sf.freecol.client.gui,,net.sf.freecol.client.gui.GUIMessage,20,1,1,1,1,7,0,3,4,1,0,0,0,1,4,3,4,4,0,0,0,4,66,6,21,10,7,39,10,15,9,6,1,1,1,1,1,0,62,1.86,4,4,4,4,3
freecol,net.sf.freecol.client.gui.panel,,net.sf.freecol.client.gui.panel.NewPanel.AdvantageRenderer,7,1,1,1,1,3,0,3,0,1,1,0,0,0,1,0,1,3,0,0,0,1,6,0,6,3,1,0,1,3,2,1,1,1,1,1,2,0,0,0,1,1,1,1,1
freecol,net.sf.freecol.client.gui.panel,,net.sf.freecol.client.gui.panel.SelectDestinationDialog.Destination,7,1,1,1,1,5,0,5,0,1,1,0,0,0,1,3,1,1,0,0,0,1,11,1,10,5,3,0,6,8,5,3,1,1,1,1,1,0,0,0,1,1,1,1,3
freecol,net.sf.freecol.client.control,,net.sf.freecol.client.control.InGameInputHandler.UnitMoveAnimationCanvasSwingTask,1,1,1,2,1,13,0,7,5,1,4,0,0,0,2,4,2,15,0,0,1,1,39,5,21,9,8,13,11,15,7,8,2,2,3,1,3,1,0,0.62,3,3,4,2,1
freecol,net.sf.freecol.client.gui.panel,,net.sf.freecol.client.gui.panel.ReportColonyPanel.Suggestion,7,1,1,1,1,7,0,7,0,1,2,0,0,0,1,4,1,1,0,0,0,1,14,1,13,8,4,0,9,10,6,4,1,1,1,1,1,0,0,0,1,1,1,1,3
freecol,net.sf.freecol.common,,net.sf.freecol.common.FreeColException,20,1,1,1,1,7,0,3,4,1,0,0,0,0,1,0,1,1,0,0,0,1,31,1,5,2,1,25,1,3,2,1,1,1,1,1,2,0,0,5,1,1,1,1,3
freecol,net.sf.freecol.server.model,,net.sf.freecol.server.model.DemandSession,20,1,1,1,1,4,0,4,0,1,8,0,0,1,8,5,8,16,0,0,0,8,82,15,41,15,17,26,20,30,15,15,2,2,2,1,2,1,70,0.63,9,9,9,8,1
freecol,net.sf.freecol.server.control,,net.sf.freecol.server.control.ChangeSet.ChangePriority,21,1,1,1,1,1,0,1,0,1,0,0,0,0,4,10,4,4,1,0,0,3,22,3,18,13,2,7,4,6,4,2,1,1,1,1,1,0,95,0.39,4,4,4,4,1
freecol,net.sf.freecol.client.gui.panel,,net.sf.freecol.client.gui.panel.EuropePanel.TransactionLog,20,1,1,1,1,9,0,8,1,2,8,0,0,0,6,0,6,6,0,1,0,5,71,8,51,26,34,12,20,29,18,11,3,3,3,1,2,2,0,0.24,8,8,8,6,3
freecol,net.sf.freecol.client.gui.panel,,net.sf.freecol.client.gui.panel.NewPanel,20,4,2,4,1,28,2,21,4,2,15,0,0,1,8,23,8,48,0,3,0,5,344,44,240,75,178,64,135,163,53,110,16,8,16,1,3,4,78,0.27,32,21,35,8,3
freecol,net.sf.freecol.client.gui.plaf,,net.sf.freecol.client.gui.plaf.FreeColComboBoxRenderer,20,4,4,4,3,18,1,12,5,3,5,10,0,0,2,2,2,2,0,0,0,2,96,15,49,16,29,32,24,36,15,21,6,6,6,5,1,3,50,0.65,8,8,8,6,3
freecol,net.sf.freecol.server.generator,,net.sf.freecol.server.generator.RiverSection,20,1,1,1,1,8,0,4,3,1,2,0,0,1,10,4,10,10,0,0,0,10,151,19,57,21,28,75,23,38,19,19,2,2,2,1,1,1,80,1.32,13,13,13,10,3
freecol,net.sf.freecol.common.model,,net.sf.freecol.common.model.TradeRouteStop,20,1,1,1,1,10,0,6,4,1,4,0,1,1,13,4,14,14,0,0,0,14,210,22,95,25,48,93,37,67,25,42,9,9,9,1,1,4,77,0.98,27,27,27,14,3
freecol,net.sf.freecol.common.networking,,net.sf.freecol.common.networking.NoRouteToServerException,20,1,1,1,1,6,0,3,3,1,0,0,0,0,1,0,1,1,0,0,0,1,30,1,5,2,1,24,1,3,2,1,1,1,1,1,2,0,0,4.8,1,1,1,1,3
freecol,net.sf.freecol.common.networking,,net.sf.freecol.common.networking.NetworkReplyObject,20,1,1,1,1,11,0,5,5,1,0,0,0,0,5,3,5,5,0,0,0,5,91,8,33,9,17,50,13,23,9,14,4,4,4,1,1,3,53,1.52,9,9,9,5,3
freecol,net.sf.freecol.client.gui.panel,,net.sf.freecol.client.gui.panel.PlayersTable.PlayerCellRenderer,1,2,2,2,2,18,0,13,4,2,7,0,0,0,2,2,2,2,0,0,0,2,43,4,30,11,20,9,12,18,9,9,4,4,4,4,1,3,0,0.3,5,5,5,5,3
freecol,net.sf.freecol.tools,,net.sf.freecol.tools.TranslationReport,20,10,10,11,1,54,4,49,0,1,1,0,4,2,0,0,4,4,0,3,0,1,258,27,210,51,166,21,128,174,61,113,34,34,38,1,1,7,75,0.1,41,41,45,4,3
freecol,net.sf.freecol.client.gui,,net.sf.freecol.client.gui.TerrainCursor,20,1,1,1,1,5,0,4,1,2,0,0,0,2,12,5,12,12,0,0,0,12,111,22,57,24,25,33,29,45,25,20,2,2,2,1,1,1,79,0.58,16,16,16,12,3
freecol,net.sf.freecol.client.gui.panel,,net.sf.freecol.client.gui.panel.NationCellRenderer,20,2,2,2,2,16,1,10,5,2,4,0,0,0,4,4,4,4,0,1,0,3,100,11,47,13,25,43,23,34,12,22,5,5,5,4,1,3,43,0.91,10,10,10,9,3
