From Class,To Class,References,From Entities,To Entities
org.apache.tools.ant.taskdefs.optional.extension.resolvers.URLResolver,org.apache.tools.ant.taskdefs.Get,5,2,4
org.apache.tools.ant.taskdefs.optional.extension.resolvers.URLResolver,org.apache.tools.ant.taskdefs.optional.extension.Extension,1,1,1
org.apache.tools.ant.taskdefs.optional.extension.resolvers.URLResolver,org.apache.tools.ant.taskdefs.optional.extension.ExtensionResolver,1,1,1
org.apache.tools.ant.taskdefs.optional.extension.Specification,org.apache.tools.ant.taskdefs.optional.extension.Compatibility,16,7,2
org.apache.tools.ant.taskdefs.optional.extension.Specification,org.apache.tools.ant.util.DeweyDecimal,10,9,5
org.apache.tools.ant.taskdefs.optional.extension.Specification,org.apache.tools.ant.util.StringUtils,6,1,1
org.apache.tools.ant.taskdefs.optional.i18n.Translate,org.apache.tools.ant.BuildException,13,5,1
org.apache.tools.ant.taskdefs.optional.i18n.Translate,org.apache.tools.ant.DirectoryScanner,3,2,3
org.apache.tools.ant.taskdefs.optional.i18n.Translate,org.apache.tools.ant.Project,8,3,3
org.apache.tools.ant.taskdefs.optional.i18n.Translate,org.apache.tools.ant.ProjectComponent,9,4,2
org.apache.tools.ant.taskdefs.optional.i18n.Translate,org.apache.tools.ant.taskdefs.MatchingTask,1,1,1
org.apache.tools.ant.taskdefs.optional.i18n.Translate,org.apache.tools.ant.types.AbstractFileSet,1,1,1
org.apache.tools.ant.taskdefs.optional.i18n.Translate,org.apache.tools.ant.types.FileSet,3,3,1
org.apache.tools.ant.taskdefs.optional.i18n.Translate,org.apache.tools.ant.util.FileUtils,4,3,3
org.apache.tools.ant.taskdefs.optional.i18n.Translate,org.apache.tools.ant.util.LineTokenizer,3,2,2
org.apache.tools.ant.taskdefs.optional.i18n.TranslateTest,org.apache.tools.ant.BuildFileTest,5,5,4
org.apache.tools.ant.taskdefs.optional.image.Image,org.apache.tools.ant.BuildException,10,4,1
org.apache.tools.ant.taskdefs.optional.image.Image,org.apache.tools.ant.DirectoryScanner,4,3,2
org.apache.tools.ant.taskdefs.optional.image.Image,org.apache.tools.ant.Project,2,1,1
org.apache.tools.ant.taskdefs.optional.image.Image,org.apache.tools.ant.ProjectComponent,4,2,2
org.apache.tools.ant.taskdefs.optional.image.Image,org.apache.tools.ant.taskdefs.MatchingTask,2,2,2
org.apache.tools.ant.taskdefs.optional.image.Image,org.apache.tools.ant.types.AbstractFileSet,2,1,2
org.apache.tools.ant.taskdefs.optional.image.Image,org.apache.tools.ant.types.FileSet,3,3,1
org.apache.tools.ant.taskdefs.optional.image.Image,org.apache.tools.ant.types.Mapper,6,4,4
org.apache.tools.ant.taskdefs.optional.image.Image,org.apache.tools.ant.types.optional.image.Draw,1,1,1
org.apache.tools.ant.taskdefs.optional.image.Image,org.apache.tools.ant.types.optional.image.ImageOperation,2,2,1
org.apache.tools.ant.taskdefs.optional.image.Image,org.apache.tools.ant.types.optional.image.Rotate,1,1,1
org.apache.tools.ant.taskdefs.optional.image.Image,org.apache.tools.ant.types.optional.image.Scale,1,1,1
org.apache.tools.ant.taskdefs.optional.image.Image,org.apache.tools.ant.types.optional.image.TransformOperation,3,1,2
org.apache.tools.ant.taskdefs.optional.image.Image,org.apache.tools.ant.util.FileNameMapper,4,4,2
org.apache.tools.ant.taskdefs.optional.image.Image,org.apache.tools.ant.util.IdentityMapper,1,1,1
org.apache.tools.ant.taskdefs.optional.image.ImageTest,org.apache.tools.ant.BuildFileTest,14,11,6
org.apache.tools.ant.taskdefs.optional.image.ImageTest,org.apache.tools.ant.util.FileUtils,3,3,3
org.apache.tools.ant.taskdefs.optional.j2ee.AbstractHotDeploymentTool,org.apache.tools.ant.BuildException,5,2,1
org.apache.tools.ant.taskdefs.optional.j2ee.AbstractHotDeploymentTool,org.apache.tools.ant.ProjectComponent,1,1,1
org.apache.tools.ant.taskdefs.optional.j2ee.AbstractHotDeploymentTool,org.apache.tools.ant.taskdefs.optional.j2ee.HotDeploymentTool,1,1,1
org.apache.tools.ant.taskdefs.optional.j2ee.AbstractHotDeploymentTool,org.apache.tools.ant.taskdefs.optional.j2ee.ServerDeploy,5,4,2
org.apache.tools.ant.taskdefs.optional.j2ee.AbstractHotDeploymentTool,org.apache.tools.ant.types.Path,7,4,3
org.apache.tools.ant.taskdefs.optional.j2ee.GenericHotDeploymentTool,org.apache.tools.ant.BuildException,3,2,1
org.apache.tools.ant.taskdefs.optional.j2ee.GenericHotDeploymentTool,org.apache.tools.ant.taskdefs.Java,11,6,9
org.apache.tools.ant.taskdefs.optional.j2ee.GenericHotDeploymentTool,org.apache.tools.ant.taskdefs.optional.j2ee.AbstractHotDeploymentTool,5,5,5
org.apache.tools.ant.taskdefs.optional.j2ee.GenericHotDeploymentTool,org.apache.tools.ant.taskdefs.optional.j2ee.HotDeploymentTool,1,1,1
org.apache.tools.ant.taskdefs.optional.j2ee.GenericHotDeploymentTool,org.apache.tools.ant.taskdefs.optional.j2ee.ServerDeploy,2,2,2
org.apache.tools.ant.taskdefs.optional.j2ee.GenericHotDeploymentTool,org.apache.tools.ant.types.Commandline.Argument,2,2,1
org.apache.tools.ant.taskdefs.optional.j2ee.HotDeploymentTool,org.apache.tools.ant.BuildException,2,2,1
org.apache.tools.ant.taskdefs.optional.j2ee.HotDeploymentTool,org.apache.tools.ant.taskdefs.optional.j2ee.ServerDeploy,1,1,1
org.apache.tools.ant.taskdefs.optional.j2ee.JonasHotDeploymentTool,org.apache.tools.ant.BuildException,3,1,1
org.apache.tools.ant.taskdefs.optional.j2ee.JonasHotDeploymentTool,org.apache.tools.ant.ProjectComponent,2,1,1
org.apache.tools.ant.taskdefs.optional.j2ee.JonasHotDeploymentTool,org.apache.tools.ant.taskdefs.Java,16,2,3
org.apache.tools.ant.taskdefs.optional.j2ee.JonasHotDeploymentTool,org.apache.tools.ant.taskdefs.optional.j2ee.AbstractHotDeploymentTool,8,3,3
org.apache.tools.ant.taskdefs.optional.j2ee.JonasHotDeploymentTool,org.apache.tools.ant.taskdefs.optional.j2ee.GenericHotDeploymentTool,4,2,4
org.apache.tools.ant.taskdefs.optional.j2ee.JonasHotDeploymentTool,org.apache.tools.ant.taskdefs.optional.j2ee.HotDeploymentTool,11,2,6
org.apache.tools.ant.taskdefs.optional.j2ee.JonasHotDeploymentTool,org.apache.tools.ant.taskdefs.optional.j2ee.ServerDeploy,4,2,2
org.apache.tools.ant.taskdefs.optional.j2ee.JonasHotDeploymentTool,org.apache.tools.ant.types.Commandline.Argument,15,1,2
org.apache.tools.ant.taskdefs.optional.j2ee.JonasHotDeploymentTool,org.apache.tools.ant.types.Path,8,3,4
org.apache.tools.ant.taskdefs.optional.j2ee.ServerDeploy,org.apache.tools.ant.BuildException,1,1,1
org.apache.tools.ant.taskdefs.optional.j2ee.ServerDeploy,org.apache.tools.ant.Task,1,1,1
org.apache.tools.ant.taskdefs.optional.j2ee.ServerDeploy,org.apache.tools.ant.taskdefs.optional.j2ee.AbstractHotDeploymentTool,1,1,1
org.apache.tools.ant.taskdefs.optional.j2ee.ServerDeploy,org.apache.tools.ant.taskdefs.optional.j2ee.GenericHotDeploymentTool,3,3,2
org.apache.tools.ant.taskdefs.optional.j2ee.ServerDeploy,org.apache.tools.ant.taskdefs.optional.j2ee.HotDeploymentTool,4,2,3
org.apache.tools.ant.taskdefs.optional.j2ee.ServerDeploy,org.apache.tools.ant.taskdefs.optional.j2ee.JonasHotDeploymentTool,1,1,1
org.apache.tools.ant.taskdefs.optional.j2ee.ServerDeploy,org.apache.tools.ant.taskdefs.optional.j2ee.WebLogicHotDeploymentTool,1,1,1
org.apache.tools.ant.taskdefs.optional.j2ee.WebLogicHotDeploymentTool,org.apache.tools.ant.BuildException,6,2,1
org.apache.tools.ant.taskdefs.optional.j2ee.WebLogicHotDeploymentTool,org.apache.tools.ant.taskdefs.Java,9,2,8
org.apache.tools.ant.taskdefs.optional.j2ee.WebLogicHotDeploymentTool,org.apache.tools.ant.taskdefs.optional.j2ee.AbstractHotDeploymentTool,16,7,7
org.apache.tools.ant.taskdefs.optional.j2ee.WebLogicHotDeploymentTool,org.apache.tools.ant.taskdefs.optional.j2ee.HotDeploymentTool,17,3,6
org.apache.tools.ant.taskdefs.optional.j2ee.WebLogicHotDeploymentTool,org.apache.tools.ant.taskdefs.optional.j2ee.ServerDeploy,7,6,3
org.apache.tools.ant.taskdefs.optional.j2ee.WebLogicHotDeploymentTool,org.apache.tools.ant.types.Commandline.Argument,1,1,1
org.apache.tools.ant.taskdefs.optional.javacc.JavaCC,org.apache.tools.ant.AntClassLoader,6,2,4
org.apache.tools.ant.taskdefs.optional.javacc.JavaCC,org.apache.tools.ant.BuildException,12,6,1
org.apache.tools.ant.taskdefs.optional.javacc.JavaCC,org.apache.tools.ant.Project,1,1,1
org.apache.tools.ant.taskdefs.optional.javacc.JavaCC,org.apache.tools.ant.ProjectComponent,1,1,1
org.apache.tools.ant.taskdefs.optional.javacc.JavaCC,org.apache.tools.ant.Task,1,1,1
org.apache.tools.ant.taskdefs.optional.javacc.JavaCC,org.apache.tools.ant.taskdefs.Execute,1,1,1
org.apache.tools.ant.taskdefs.optional.javacc.JavaCC,org.apache.tools.ant.types.Commandline.Argument,5,2,2
org.apache.tools.ant.taskdefs.optional.javacc.JavaCC,org.apache.tools.ant.types.CommandlineJava,12,4,9
org.apache.tools.ant.taskdefs.optional.javacc.JavaCC,org.apache.tools.ant.types.Path,10,6,5
org.apache.tools.ant.taskdefs.optional.javacc.JavaCC,org.apache.tools.ant.types.Path.PathElement,2,2,2
org.apache.tools.ant.taskdefs.optional.javacc.JavaCC,org.apache.tools.ant.util.JavaEnvUtils,1,1,1
org.apache.tools.ant.taskdefs.optional.javacc.JJDoc,org.apache.tools.ant.BuildException,4,1,1
org.apache.tools.ant.taskdefs.optional.javacc.JJDoc,org.apache.tools.ant.Project,5,2,3
org.apache.tools.ant.taskdefs.optional.javacc.JJDoc,org.apache.tools.ant.ProjectComponent,2,2,1
org.apache.tools.ant.taskdefs.optional.javacc.JJDoc,org.apache.tools.ant.Task,2,2,2
org.apache.tools.ant.taskdefs.optional.javacc.JJDoc,org.apache.tools.ant.taskdefs.Execute,5,2,4
org.apache.tools.ant.taskdefs.optional.javacc.JJDoc,org.apache.tools.ant.taskdefs.LogStreamHandler,2,1,2
org.apache.tools.ant.taskdefs.optional.javacc.JJDoc,org.apache.tools.ant.taskdefs.optional.javacc.JavaCC,3,1,3
org.apache.tools.ant.taskdefs.optional.javacc.JJDoc,org.apache.tools.ant.types.Commandline.Argument,5,2,2
org.apache.tools.ant.taskdefs.optional.javacc.JJDoc,org.apache.tools.ant.types.CommandlineJava,13,4,10
org.apache.tools.ant.taskdefs.optional.javacc.JJDoc,org.apache.tools.ant.types.Path,3,2,3
org.apache.tools.ant.taskdefs.optional.javacc.JJDoc,org.apache.tools.ant.types.Path.PathElement,1,1,1
org.apache.tools.ant.taskdefs.optional.javacc.JJDoc,org.apache.tools.ant.util.JavaEnvUtils,1,1,1
org.apache.tools.ant.taskdefs.optional.javacc.JJTree,org.apache.tools.ant.BuildException,7,2,1
org.apache.tools.ant.taskdefs.optional.javacc.JJTree,org.apache.tools.ant.Project,5,2,3
org.apache.tools.ant.taskdefs.optional.javacc.JJTree,org.apache.tools.ant.ProjectComponent,2,2,1
org.apache.tools.ant.taskdefs.optional.javacc.JJTree,org.apache.tools.ant.Task,2,2,2
org.apache.tools.ant.taskdefs.optional.javacc.JJTree,org.apache.tools.ant.taskdefs.Execute,5,2,4
org.apache.tools.ant.taskdefs.optional.javacc.JJTree,org.apache.tools.ant.taskdefs.LogStreamHandler,2,1,2
org.apache.tools.ant.taskdefs.optional.javacc.JJTree,org.apache.tools.ant.taskdefs.optional.javacc.JavaCC,3,1,3
org.apache.tools.ant.taskdefs.optional.javacc.JJTree,org.apache.tools.ant.types.Commandline.Argument,7,2,2
org.apache.tools.ant.taskdefs.optional.javacc.JJTree,org.apache.tools.ant.types.CommandlineJava,15,4,10
org.apache.tools.ant.taskdefs.optional.javacc.JJTree,org.apache.tools.ant.types.Path,3,2,3
org.apache.tools.ant.taskdefs.optional.javacc.JJTree,org.apache.tools.ant.types.Path.PathElement,1,1,1
org.apache.tools.ant.taskdefs.optional.javacc.JJTree,org.apache.tools.ant.util.JavaEnvUtils,1,1,1
org.apache.tools.ant.taskdefs.optional.Javah,org.apache.tools.ant.BuildException,7,2,1
org.apache.tools.ant.taskdefs.optional.Javah,org.apache.tools.ant.DirectoryScanner,1,1,1
org.apache.tools.ant.taskdefs.optional.Javah,org.apache.tools.ant.Project,2,1,1
org.apache.tools.ant.taskdefs.optional.Javah,org.apache.tools.ant.ProjectComponent,9,5,2
org.apache.tools.ant.taskdefs.optional.Javah,org.apache.tools.ant.Task,1,1,1
org.apache.tools.ant.taskdefs.optional.Javah,org.apache.tools.ant.taskdefs.optional.Javah.ClassArgument,7,4,3
org.apache.tools.ant.taskdefs.optional.Javah,org.apache.tools.ant.taskdefs.optional.javah.JavahAdapter,4,4,2
org.apache.tools.ant.taskdefs.optional.Javah,org.apache.tools.ant.taskdefs.optional.javah.JavahAdapterFactory,3,3,2
org.apache.tools.ant.taskdefs.optional.Javah,org.apache.tools.ant.types.AbstractFileSet,1,1,1
org.apache.tools.ant.taskdefs.optional.Javah,org.apache.tools.ant.types.Commandline,4,3,3
org.apache.tools.ant.taskdefs.optional.Javah,org.apache.tools.ant.types.Commandline.Argument,1,1,1
org.apache.tools.ant.taskdefs.optional.Javah,org.apache.tools.ant.types.FileSet,3,3,1
org.apache.tools.ant.taskdefs.optional.Javah,org.apache.tools.ant.types.Path,23,14,6
org.apache.tools.ant.taskdefs.optional.Javah,org.apache.tools.ant.types.Reference,2,2,1
org.apache.tools.ant.taskdefs.optional.Javah,org.apache.tools.ant.util.facade.FacadeTaskHelper,9,7,7
org.apache.tools.ant.taskdefs.optional.Javah,org.apache.tools.ant.util.facade.ImplementationSpecificArgument,4,2,2
org.apache.tools.ant.taskdefs.optional.Javah,org.apache.tools.ant.util.StringUtils,2,1,1
org.apache.tools.ant.taskdefs.optional.javah.Gcjh,org.apache.tools.ant.BuildException,2,2,1
org.apache.tools.ant.taskdefs.optional.javah.Gcjh,org.apache.tools.ant.ProjectComponent,1,1,1
org.apache.tools.ant.taskdefs.optional.javah.Gcjh,org.apache.tools.ant.taskdefs.Execute,1,1,1
org.apache.tools.ant.taskdefs.optional.javah.Gcjh,org.apache.tools.ant.taskdefs.optional.Javah,13,3,8
org.apache.tools.ant.taskdefs.optional.javah.Gcjh,org.apache.tools.ant.taskdefs.optional.javah.JavahAdapter,1,1,1
org.apache.tools.ant.taskdefs.optional.javah.Gcjh,org.apache.tools.ant.types.Commandline,15,4,6
org.apache.tools.ant.taskdefs.optional.javah.Gcjh,org.apache.tools.ant.types.Commandline.Argument,7,1,3
org.apache.tools.ant.taskdefs.optional.javah.Gcjh,org.apache.tools.ant.types.Path,7,2,5
org.apache.tools.ant.taskdefs.optional.javah.Gcjh,org.apache.tools.ant.util.JavaEnvUtils,1,1,1
org.apache.tools.ant.taskdefs.optional.javah.JavahAdapter,org.apache.tools.ant.BuildException,1,1,1
org.apache.tools.ant.taskdefs.optional.javah.JavahAdapter,org.apache.tools.ant.taskdefs.optional.Javah,1,1,1
org.apache.tools.ant.taskdefs.optional.javah.JavahAdapterFactory,org.apache.tools.ant.BuildException,3,3,1
org.apache.tools.ant.taskdefs.optional.javah.JavahAdapterFactory,org.apache.tools.ant.Project,1,1,1
org.apache.tools.ant.taskdefs.optional.javah.JavahAdapterFactory,org.apache.tools.ant.ProjectComponent,3,3,2
org.apache.tools.ant.taskdefs.optional.javah.JavahAdapterFactory,org.apache.tools.ant.taskdefs.optional.javah.Gcjh,3,2,2
org.apache.tools.ant.taskdefs.optional.javah.JavahAdapterFactory,org.apache.tools.ant.taskdefs.optional.javah.JavahAdapter,4,3,1
org.apache.tools.ant.taskdefs.optional.javah.JavahAdapterFactory,org.apache.tools.ant.taskdefs.optional.javah.Kaffeh,3,2,2
org.apache.tools.ant.taskdefs.optional.javah.JavahAdapterFactory,org.apache.tools.ant.taskdefs.optional.javah.SunJavah,4,2,2
org.apache.tools.ant.taskdefs.optional.javah.JavahAdapterFactory,org.apache.tools.ant.types.Path,1,1,1
org.apache.tools.ant.taskdefs.optional.javah.JavahAdapterFactory,org.apache.tools.ant.util.ClasspathUtils,1,1,1
org.apache.tools.ant.taskdefs.optional.javah.JavahAdapterFactory,org.apache.tools.ant.util.JavaEnvUtils,4,2,2
org.apache.tools.ant.taskdefs.optional.javah.Kaffeh,org.apache.tools.ant.BuildException,2,2,1
org.apache.tools.ant.taskdefs.optional.javah.Kaffeh,org.apache.tools.ant.ProjectComponent,1,1,1
org.apache.tools.ant.taskdefs.optional.javah.Kaffeh,org.apache.tools.ant.taskdefs.Execute,1,1,1
org.apache.tools.ant.taskdefs.optional.javah.Kaffeh,org.apache.tools.ant.taskdefs.optional.Javah,13,3,8
org.apache.tools.ant.taskdefs.optional.javah.Kaffeh,org.apache.tools.ant.taskdefs.optional.javah.JavahAdapter,1,1,1
org.apache.tools.ant.taskdefs.optional.javah.Kaffeh,org.apache.tools.ant.types.Commandline,15,4,6
org.apache.tools.ant.taskdefs.optional.javah.Kaffeh,org.apache.tools.ant.types.Commandline.Argument,7,1,3
org.apache.tools.ant.taskdefs.optional.javah.Kaffeh,org.apache.tools.ant.types.Path,7,2,5
org.apache.tools.ant.taskdefs.optional.javah.Kaffeh,org.apache.tools.ant.util.JavaEnvUtils,1,1,1
org.apache.tools.ant.taskdefs.optional.javah.SunJavah,org.apache.tools.ant.BuildException,4,2,2
org.apache.tools.ant.taskdefs.optional.javah.SunJavah,org.apache.tools.ant.launch.Locator,1,1,1
org.apache.tools.ant.taskdefs.optional.javah.SunJavah,org.apache.tools.ant.ProjectComponent,4,2,2
org.apache.tools.ant.taskdefs.optional.javah.SunJavah,org.apache.tools.ant.taskdefs.ExecuteJava,5,2,4
org.apache.tools.ant.taskdefs.optional.javah.SunJavah,org.apache.tools.ant.taskdefs.optional.Javah,18,3,11
org.apache.tools.ant.taskdefs.optional.javah.SunJavah,org.apache.tools.ant.taskdefs.optional.javah.JavahAdapter,1,1,1
org.apache.tools.ant.taskdefs.optional.javah.SunJavah,org.apache.tools.ant.types.Commandline,19,4,5
org.apache.tools.ant.taskdefs.optional.javah.SunJavah,org.apache.tools.ant.types.Commandline.Argument,12,1,3
org.apache.tools.ant.taskdefs.optional.javah.SunJavah,org.apache.tools.ant.types.Path,8,3,6
org.apache.tools.ant.taskdefs.optional.JavahTest,org.apache.tools.ant.BuildFileTest,8,6,5
org.apache.tools.ant.taskdefs.optional.JavahTest,org.apache.tools.ant.Project,2,2,1
org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask,org.apache.tools.ant.BuildException,22,4,4
org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask,org.apache.tools.ant.Project,9,4,5
org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask,org.apache.tools.ant.ProjectComponent,11,6,2
org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask,org.apache.tools.ant.Task,9,4,3
org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask,org.apache.tools.ant.taskdefs.Execute,8,2,7
org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask,org.apache.tools.ant.taskdefs.ExecuteWatchdog,5,4,2
org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask,org.apache.tools.ant.taskdefs.LogStreamHandler,2,1,2
org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask,org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask.FormatAttribute,1,1,1
org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask,org.apache.tools.ant.types.Commandline.Argument,7,2,2
org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask,org.apache.tools.ant.types.CommandlineJava,18,7,9
org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask,org.apache.tools.ant.types.EnumeratedAttribute,1,1,1
org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask,org.apache.tools.ant.types.Path,38,16,9
org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask,org.apache.tools.ant.types.PatternSet,6,5,4
org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask,org.apache.tools.ant.types.PatternSet.NameEntry,1,1,1
org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask,org.apache.tools.ant.types.Reference,1,1,1
org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask,org.apache.tools.ant.util.LoaderUtils,1,1,1
org.apache.tools.ant.taskdefs.optional.jdepend.JDependTask.FormatAttribute,org.apache.tools.ant.types.EnumeratedAttribute,1,1,1
org.apache.tools.ant.taskdefs.optional.jdepend.JDependTest,org.apache.tools.ant.BuildFileTest,9,8,6
org.apache.tools.ant.taskdefs.optional.jlink.ClassNameReader,org.apache.tools.ant.taskdefs.optional.jlink.ConstantPool,4,2,3
org.apache.tools.ant.taskdefs.optional.jlink.jlink,org.apache.tools.ant.taskdefs.optional.jlink.ClassNameReader,2,2,1
org.apache.tools.ant.taskdefs.optional.jlink.JlinkTask,org.apache.tools.ant.BuildException,4,1,1
org.apache.tools.ant.taskdefs.optional.jlink.JlinkTask,org.apache.tools.ant.Project,3,1,1
org.apache.tools.ant.taskdefs.optional.jlink.JlinkTask,org.apache.tools.ant.ProjectComponent,3,3,2
